subclass,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
119 SI-MA-LPO-LHA Skor1 Glut,3.053073641355138,5.196816996831735,4.2847337528513565,1.200969528133909,3.1046134640677763,2.8715610575531394,1.5274442834586672,3.5438104010158384,1.931878556953409,0.0125579863500571,0.09462351585771774,1.9110160317307714,2.9117224975147895,1.2391548541352386,1.096837466114877,5.685394205668769,2.366957726744825,0.06263992595455754,6.318431502161995,5.829035150155447,3.0268242249228607,1.5760543046424098,1.3200186238920164,0.0,0.7615753170093422,4.05553335785685,1.9968995278745423,1.8236029220085184,6.246024779926471,1.857057039336522,2.341113838780824,3.729753566396664,4.638253498583384,1.7515461713211171,3.1589976591314555,4.344007743314519,2.7679608635013304,2.7549253722343137,4.965178481703639,5.775686972366553
120 MEA Otp Foxp2 Glut,3.5399072782666074,7.157602321400362,4.189546204548256,1.5067896601421382,2.565874351083843,3.0281602487065435,2.1840689574970917,4.091190952101564,2.184032081155216,0.003246960608787786,0.228456301315158,2.4748449261671577,5.585510221805448,2.7751861263723936,1.2419388646393819,5.849137681761598,2.3042163032332277,0.08997937994065627,6.666502892425637,5.281891863330517,5.156855987255869,1.5393869255103316,1.7570518127453874,0.0,0.7561262353572971,4.959249921561846,1.9652633300793716,1.4222854671914593,6.492565734090369,1.6760837118610057,2.4157603625378576,3.9146704209396264,4.859649761050355,2.0335033190795797,2.8995038894266862,4.819985032237433,2.545496725412755,2.9162714135413075,5.114528251317592,5.856181203929427
121 MEA-BST Otp Zic2 Glut,3.971268950833887,6.989102480980345,3.8000102887298857,1.5853316861058249,2.286341141171867,3.220930837283885,1.928028008659479,4.50789484971671,2.281620641801563,0.012697222269126002,0.19612095228911655,2.730265897542692,6.294745472179452,2.250022998316034,1.0653063503618774,6.0153063568972085,2.5489634785252777,0.12558646553058914,6.780513686879638,5.527235882233847,4.176146412863949,1.960414518408364,1.8647888454083863,0.0,0.973702461435105,4.494276141303445,1.9013186874728518,1.3484849684734634,6.0178864958322595,1.615979504766803,2.4432040012729956,3.909976994476948,5.1645054048693115,2.7077231367832515,2.8420044894750953,4.338526072841005,2.1052154285956157,2.6992733097318466,4.980710979040504,5.664641307695263
122 LHA-MEA Otp Glut,3.418771513756075,7.277915047858046,3.5986982716179883,1.6210888558718826,2.454309032865139,3.2577758329519955,2.0834615549275295,3.8892850248307145,1.9470476711352254,0.009457883192467566,0.17936833806606153,2.2681186609317603,5.660256037934457,1.9212568945217627,1.0678247938502021,5.639822586830416,2.292758442083171,0.02867544450908127,6.755702046903304,5.245520402483372,3.904323726614522,1.639931389704887,1.6147846641935832,0.0,0.7242778639719276,4.5155163265880525,2.1744254253071205,1.375228607839871,5.930299247484751,1.6071095528380241,2.311983021553316,3.7251254726568033,4.294596718506492,2.340957111645239,2.8709387230749575,4.082259471922958,2.045521186917557,2.62595351619424,4.870731916575852,5.887043881786919
123 DMH Nkx2-4 Glut,3.9998500270397495,5.41613795360476,2.3303887287229093,1.1164341588131828,1.8478029268151956,2.8501085706393363,1.2723759673484583,2.8250804727966226,1.1416367637078078,0.009108451832767366,0.17697315858843565,1.9564834979082235,4.528953498331356,1.2196044092821123,0.8080870448641141,5.201865107550746,1.9725405651076788,0.29293272564138967,6.080357538981484,4.467782223765755,1.8579462838468066,1.092909757307176,0.8749864197826779,0.0,0.7170843226709589,4.7453923536298035,1.5759823598428802,1.1454883949300774,4.816753098725289,0.8840511566015189,2.2629677138925417,2.7674430060091506,3.680090804670667,1.7987491885766367,2.5110764146671007,2.3436284111159376,2.560573723358826,1.9255928965677422,3.920408495649839,5.342269721942886
124 MPN-MPO-PVpo Hmx2 Glut,3.919294473239913,6.629437097950183,3.164938743416678,1.5577574026453342,2.305023356252138,3.5025214841056402,2.019419655947108,3.6716879302238805,1.5881623120061832,0.008265785253529312,0.241019035616129,2.305747229963882,4.662128972688007,1.6605174741228104,1.09202432725116,5.647032037354833,2.107045094309448,0.3307350210071614,6.9842871373736095,4.893919152746034,3.670771998634248,1.060218626107595,1.4263378427291735,0.0,0.8755488145482692,4.3709281435076655,2.071681015281949,1.872350863570195,5.70849371574219,1.326960004964263,2.790723306317742,3.5388707680106033,4.360141237877121,1.9570837398245688,2.8766411548813022,4.785252649257416,2.5034142775608688,2.6722404354979323,4.868843109503186,5.863076006766401
125 DMH Hmx2 Glut,3.375070188599609,6.021096488000996,2.745699349751096,1.2565498197510807,2.207611520356461,3.071373303256818,1.658948570324668,3.0160180874724887,1.456861264568402,0.02019244724753569,0.10605501935426107,2.275708520844547,3.8232130725754856,1.742920917031099,1.0151818523528988,5.250509292789614,2.066475104268934,0.18944429283711448,6.728913845639747,4.767606947925299,4.680211891345124,1.0226036563865157,0.9822358483190475,0.0,0.6930034617116965,3.5686015326331164,1.9238024323225529,1.8105378134672576,5.076773305132445,1.1485977469730988,2.435931818825858,3.0622854059947326,4.053868095910372,1.6041960232293428,2.7356142133537893,3.9740079375472406,2.304202351234615,2.3152081882013187,4.6776442938521985,5.7863924046823465
126 ARH-PVp Tbx3 Glut,3.555199934462034,5.781564485420418,2.4837437554501247,1.3292062113713858,2.014918608861586,3.285106423882331,1.5840976549836951,3.651079657362685,1.249151752418078,0.012924092446663978,0.22222727782304458,1.9833929042625844,3.246810056542967,1.3660528794435087,0.8620659345314432,5.309787685547933,2.108785453925431,0.27307686384474456,7.005176476418,4.189130886827081,3.513680602837491,0.8494599314610957,1.0994645090513955,0.0,0.8179783885512046,3.7038116465522357,1.9890087691209821,1.4679421967153394,5.009060840300325,1.3062123945955233,2.414572197957525,3.2909728406728345,4.101629419551913,1.7426943278248856,3.1563895411316163,3.8594099883471538,2.6034110850387315,2.5632291706439845,4.5904383941357025,5.927775701660691
127 DMH-LHA Vgll2 Glut,3.946228415887731,6.350176630851771,2.5792484512955522,1.3932492044476934,2.256551766314566,3.1510565577924994,1.8042697107265382,3.9200209896264773,1.6269041195866205,0.03907371566357726,0.2412224806853626,2.2734654049641145,4.725821296869021,1.7094509898603705,0.9378501756004947,5.097551698997903,2.4580466679781505,0.24651719624701876,6.788749208266711,4.97183068341334,4.282117654891138,1.0551758627929342,1.1882078707015662,0.0,0.8055205661065176,3.0673091554695726,2.0479543821997983,1.7411749865163628,5.126714501753534,1.3217702940663287,2.4673891207909935,3.3279905149107747,4.082614426974667,1.4669470152525508,3.0421492391912475,3.6460858614501435,2.803743709119233,2.8193261569380623,4.71172807791765,6.041877723901215
128 VMH Fezf1 Glut,3.9353504882746444,6.586087407018669,3.1349259514078667,1.718540364482749,2.0920029169740944,2.959694125154083,2.196334104001264,3.286580105833724,1.6456229848122326,0.0075633765111425555,0.2728418877912009,2.1136906059742535,3.3722412252182195,1.880041829810655,1.06558506210129,5.231674365291723,2.1402548613017207,0.14422997336179336,6.632100993279912,4.600292655062084,3.699663587650508,1.697341466034458,1.5527093113993435,0.0,0.7162842992627213,3.9786123765917663,1.942853774014818,1.8354606708172314,5.951833251516259,1.4614006441815168,2.415086421287233,3.82301944853142,4.382561367076947,1.9786634207803966,2.9484780061812628,4.8814436376962735,2.3996670301483167,2.780535226729572,4.927498072632088,5.45148381732759
129 VMH Nr5a1 Glut,3.944379040624433,6.6930564167465665,3.0861606144627327,1.6343419186789039,1.9586006198920174,2.9703969006470627,1.9813673568586887,3.108066865049027,1.3903729857624363,0.001998339491729287,0.22360019481772728,1.9031400497706594,3.9401161367281836,1.429887598721689,1.087506603208734,5.4558837417755885,1.989255478281078,0.07489122658864955,6.693269626689223,4.817752670744229,3.2668478365912663,1.2684439482510037,1.3238080173917806,0.0,0.9875531080299937,4.2354121033596845,1.684087739774015,1.9537744023646975,5.610844396748199,1.3422709819892353,2.1398284280823616,3.6217886739222194,4.209969483177636,1.479640358374345,2.7448710085808155,4.196158779581627,2.182125948315133,2.4398699496897645,4.805005582922507,5.452580561849711
130 LHA Pmch Glut,3.259824278506827,6.689015272943123,3.289332175649368,1.4495994906617113,2.5986366641155088,3.1639605089845952,1.9532357203481328,3.6369927704475167,2.2398301726537393,0.02086242378180754,0.34123168628548334,2.2354302752947977,3.914640337017411,1.972305477088225,1.1202829935308325,5.128952465440646,2.104474920753046,0.11844808835509821,6.938390147883278,5.392212830536755,4.793614216166467,1.073458845451932,1.6448136384887335,0.0,0.8331733285394403,2.944912475051609,2.084401125321715,2.382718884634915,6.364368757739417,1.4094213399481266,2.5645816421959697,3.5043050462190704,4.225581124601071,1.9895070641880621,3.1483362938495394,4.8570209682410495,2.7435259889485426,2.8590684779710522,4.921603027528623,6.411616012559715
131 LHA-AHN-PVH Otp Trh Glut,3.4299698873164535,6.056105713628746,2.7898549977162745,1.3999631870231097,2.1485871237241922,3.117106816413083,1.688953635860809,3.535696021202097,1.6437212679524134,0.01397305598579281,0.1826399465527875,2.082506086537241,3.6246665163688836,1.1850258694653981,1.0115834405566249,5.303548102445324,1.761563553304475,0.21151418700014735,6.835970938230901,4.943949247746212,4.443188900276735,0.71229646696438,1.1763005000808644,0.0,0.6907760679948466,2.979914600253861,1.9196303183890417,1.8352713159835938,5.310643960415285,1.3105062890465773,2.698538447715685,3.0927036582139356,3.9689329049231685,1.6923751512760346,2.8568682609150367,3.6386657060325827,2.136141400625296,2.322593952061307,4.5359215393920564,5.851089925165664
132 AHN-RCH-LHA Otp Fezf1 Glut,3.54357637692306,5.517619153986319,3.241657390994092,1.4124670315484766,2.0290903328389995,3.1097964494017334,1.6323291753083748,3.016125779479686,1.6368204250847553,0.004926467233682981,0.14035275718811094,1.9374822886088923,3.6903718959140237,1.1472194187497464,0.9893472122270509,5.457199845161366,2.037402904976559,0.14519386574373408,6.613251077365516,5.021485071061021,3.4175639424732625,0.6654554839524845,1.3495087557930057,0.0,0.6932922519757474,2.96543498946224,1.8686281059309138,1.753975038755187,5.97629832963261,1.2680290733129067,2.4972548297906325,3.236836047439701,4.118823152814207,1.6280602306520422,2.7605848445393946,4.38450265548099,1.9968423381475855,2.4601114059459914,4.994842652659408,5.436987156472862
133 PVH-SO-PVa Otp Glut,3.588258335735876,5.065316116977745,2.160504223035535,1.282706315901731,1.6699840256119372,2.8986590151495775,1.3580074894223042,3.320085318174347,1.2406268885437872,0.014757007948109802,0.1844975662903047,1.858089084617782,4.012636252859949,1.7213435942391648,0.9062777258420774,5.196451721840621,1.9117733327062663,0.13915442457781152,6.660412206634856,4.487810238575525,2.4072126347134373,0.5267276046048495,1.1767700414329254,0.0,0.9298983725397053,3.1292787922007004,1.9520808808680432,1.6814487766958366,4.855476471403954,1.2916815340612229,2.620824258726714,3.1195316360963155,3.9951709715973043,1.4529457554570946,3.103631791374493,3.880571631982293,2.290734341707961,2.546235597338848,4.391139166269317,6.055354519517209
134 PH-ant-LHA Otp Bsx Glut,3.112330265626711,4.698801306732283,3.37274021003221,1.192305278123652,2.2749433074976158,2.903109096989956,1.365196669019912,3.4250103626783686,1.6478999246304584,0.005128317896604389,0.10767489459763002,1.9643012531013393,3.792841436895667,1.3041333536839976,0.9551460471141361,5.451882307483342,2.134539202199604,0.1019394994897539,6.863549376530567,4.959235048710519,2.8170057884693445,0.41680264134594447,1.2109906106387833,0.0,0.6936586834606496,3.11057217360584,1.9475371263507597,1.7616456964948515,5.6130511256507685,1.416883209572683,2.711990100625003,3.1582775919123582,3.844388328339261,1.5105386394972513,2.905602019835619,4.019161805278126,2.0736067501069306,2.461158160447926,4.805978650683845,5.699033879445481
135 STN-PSTN Pitx2 Glut,3.3281517195972894,5.524750466806343,4.03480494205891,1.4770716236856887,2.6555084685085606,3.005044437954863,1.826758322027952,3.364993407823634,1.8571954460108935,0.00798249444170011,0.11486853740939813,2.012194929831478,4.655140013859135,1.4300866509217973,1.0853063049645149,5.58268182432476,2.1491289481101745,0.08787671916456108,6.629242332026342,5.002496427999762,3.154636923408253,1.2275725710423915,1.3101187203543254,0.0,0.7804280057090672,3.689758245884335,2.0289138181701083,1.8613940901066883,6.179869436914503,1.5653542780892118,2.4908116942189307,3.714766238508135,3.806932152394789,1.537026515128303,2.800762374158525,4.509499559321078,2.4157113756839848,2.6829535905695665,4.896641897349313,5.809195414803912
136 PMv-TMv Pitx2 Glut,3.5887480599069317,6.394755933433771,2.864607681541942,1.8185801583147325,2.0363300503339876,3.1793516689781534,2.2861886617922504,3.561636448253033,1.6613886645713518,0.0047304656269938445,0.3589654572654602,2.0579423459116803,4.405608442460382,2.082163091402414,1.1008837817366732,5.3584492218702335,1.999604639358992,0.14082079692635424,6.8811849674513175,4.92516425555182,3.579090621495663,1.7354055224636267,1.3632388404288958,0.0,0.8378212659857994,4.420424963585859,2.1180996410548687,2.024525051546651,5.875638956247374,1.4445727462338847,2.4690974677024884,3.6568824157638606,4.66049286965714,1.8602540028649708,2.974536252836155,4.364259766891252,2.3320028483867645,2.387772692670656,5.075782378052557,5.845368434003619
137 PH-an Pitx2 Glut,3.192630684338932,5.143809952524737,2.683332278234951,1.2249020813176856,1.9382329551861779,2.925371582549829,1.2907473139856183,3.0069970446192764,1.4253583725399879,0.011469367603808794,0.1398337248302267,1.8861702654806152,3.703040275220154,1.1661471092860558,0.7674531912091587,5.286565137326901,1.474968451550029,0.09177214821875403,6.862613641147633,5.136973028939244,2.1739280687915556,0.81866360447311,0.9468631474291628,0.0,0.7279463816131058,3.68369659066323,1.7777170246096767,1.664532693849165,5.339559946443222,1.025712158603845,2.8903165654222702,3.0046316936504707,3.959755126037755,1.1148453087811612,2.3945454981496477,2.9746855122912925,2.013118199781581,2.0028005819978723,4.531560006028714,5.511099830592084
138 PH Pitx2 Glut,3.4634654321260445,5.800595544612637,3.44104473010619,1.4864411807780078,2.295774349354869,2.910581360469689,1.7007603837281111,3.046259158920609,1.7332946828822968,0.0076530821696400965,0.15891583218884273,1.9337935267733741,3.7718564647114396,1.4712556958307614,1.105284213692577,5.2537968252518805,1.8009757286675567,0.054171706053061104,6.704532905772314,4.946615482183738,4.247384149877718,1.1609789467904945,1.0622392799040645,0.0,0.6420164243518379,3.709495575299311,1.720564873635169,2.0231260987235555,5.893970994260043,1.1916389153402875,2.409797538341128,3.4217776741767736,3.8122883430884067,1.4256722992533188,2.8557723466126284,4.493923937412761,2.3581397281473966,2.4155217458213674,4.921367049544423,5.8982075963234095
139 PH-LHA Foxb1 Glut,3.2890773584679494,5.442326541517106,3.8687125763680505,1.1866683661345223,2.6241858120636317,2.9294978926311126,1.5182144311435248,3.1677513898553173,1.6604681502550511,0.007934683258307993,0.10735072787598228,1.849207619651073,3.6582344113273804,0.8312447085972369,0.9778665685748485,5.422169525018641,1.9211336545936089,0.05561916200453095,6.361695047604432,4.927144622640222,3.77245586780417,0.8959465339013847,1.1530550753179851,0.004657541408825923,0.6893437199889174,3.5115011158872482,1.898750246062058,1.8828289894108337,5.7971310321663765,1.6223011750858027,2.360400134885355,3.244258387323741,3.733605672540532,1.4882908123387968,2.846670550807096,3.633600914014466,2.291758693033103,2.4707645228287607,4.812023055177628,5.549628012358414
140 PMd-LHA Foxb1 Glut,3.582068054323049,5.100770943635872,3.7278831199973834,1.4431075824860489,2.4873935207480975,2.822609712230107,1.6883872719024844,3.5339246344087503,1.6197363391539472,0.010311645416943953,0.09800546517833156,1.8693495707665577,4.132160252691818,1.1959246493343547,1.0306378552313444,5.529375893888157,1.9612783956950872,0.09099167654971996,6.529258941612974,4.8699872499311825,2.0161960796461322,1.040068154911859,1.2013898733229016,0.0,0.8044516396600473,3.581402389316122,1.9406248704677762,2.0751788823307256,5.69644263190457,1.43563384020902,2.8361535709297363,3.479560228220384,3.940043148288433,1.4274221344118863,2.570045336893038,4.194195116640864,2.1443616614504317,2.463295548165975,4.7248628488048,5.6133896372464145
