supertype,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
0152 OB-in Frmd7 Gaba_3,2.405979935890601,2.4547543440174837,1.5555424951432228,0.593177946111963,1.3057541382642146,1.2636657674163507,0.6834998625433104,1.983083364400711,0.6917170035971985,0.0,0.03032351603394738,0.9606598633559538,2.1374137458209557,0.272783667730349,0.709727298387092,3.7347898092653584,1.0672420010772423,0.05311415118033945,3.049865283956819,2.851748811811483,0.09169482144694621,0.021872499182105237,0.4286191661093227,0.0,0.2368091076135751,2.207192407553484,1.0069757850783807,0.4480967778230372,3.8549750672921475,0.9572321810424184,1.0771133198185678,2.757670801932871,2.785885464376578,1.2400311936005424,2.360758318926487,3.6657000006372007,1.4640159375795854,1.2511387768152322,2.9646268482642792,4.525673194354562
0153 OB-in Frmd7 Gaba_4,3.032143203180228,5.130367109516282,2.471704809142074,0.7902203963509501,1.5238975011971967,1.8304270317813736,1.0603179657128827,2.656841994094442,1.600777692123771,0.0031740838276551986,0.17208775121774247,2.052717454397856,4.864422648446138,0.7396651430170673,1.065618594063879,5.592642038615782,1.5453164056420072,0.11381791141241598,4.239695861903844,4.294462762153479,0.03666688765544119,0.029059004936136924,0.9073952787212217,0.0,0.2957429191959438,2.367107360347756,1.2594750997608404,0.6552947114017218,3.770005502934649,1.5888275108866092,1.252967758473557,3.665143327926522,4.137709463837305,2.0338266350821392,2.8292584154905795,2.358480715548306,1.4007058585884729,1.7831053505065853,3.3909237344127727,5.356665393945251
0154 OB-in Frmd7 Gaba_5,3.4687203862610003,4.695296406965449,1.7715261884815785,0.8197972063201567,1.048288336774921,1.6241902466417457,0.9051109194536016,1.988037982259227,1.2085142142206267,0.002803505454932787,0.1376659088591405,2.1600207496523636,5.616827842280351,0.975234855384897,0.824944962015029,4.485524024313546,1.0891872824445834,0.07831226045035965,4.0182337558950065,3.2513076038430846,0.29677944991250504,0.15076276917923,0.5949882661879172,0.0,0.51638323167411,2.7670546262962383,1.0927064320000495,0.4483854368905336,3.3686038398391416,0.825788671360051,1.4258421565068142,2.809816064975099,3.28966886189322,1.2648834560896591,2.005471662043647,1.9585047525595565,1.178157106288889,1.3672088200216135,3.610958172471484,4.753461040625036
0155 OB-in Frmd7 Gaba_6,3.057017566981139,5.249521615328612,1.7574948138660855,0.4341268605656094,1.3276304536395602,1.2214086364816736,0.8165583080715604,1.8983607844070152,1.0813099521177787,0.0,0.09273415583151358,1.6267883402329903,6.71656451843403,1.0265130974628307,0.6613061273539508,4.749268004187831,1.5055132574505277,0.031409853034549295,3.985774881309933,3.2660584692601806,0.031322231999150026,0.0635560221142239,0.30980997615390354,0.0,0.19140292538536918,1.9074963772738422,1.2118200505221333,0.6328990437366344,2.5451883298379405,0.7443420423401726,0.9791936101736846,2.743396125457905,2.7554052626645125,1.1973015820538555,2.3430633699452437,1.365307907263438,0.9133002780101918,1.1569370494948492,3.3582609406224004,4.600647354567492
0156 OB-in Frmd7 Gaba_7,2.340492818933056,4.118436441692512,1.1508842353407842,0.5242261789809706,0.9173949806874111,1.1796024629647097,0.5911798722366519,1.9443291327304866,0.731453543909509,0.0,0.05958222504075067,0.811558765390729,5.05987491788335,0.7072063486050204,0.6041342241031714,3.838718413661394,0.9323786327738884,0.021092907179031062,2.7568908473312934,2.706438066510935,0.01133561037551405,0.0,0.4164553650015907,0.0,0.2758453934376553,1.6429179330962598,0.7911649976273513,0.2597545074029285,2.5910776038937704,0.6642966631784814,0.8983793200594807,2.335013707048677,3.06480026825839,0.8668876204019632,1.7775499191593898,2.2250079205297486,1.0838301907695518,1.0020987706836086,2.7501996386196357,4.049157047787926
0157 OB-in Frmd7 Gaba_8,2.518879380474611,5.044835801751678,1.6457195909088362,0.6377545124839612,1.2699472188357976,1.2026597583855945,0.760763500819431,1.3263650271791974,0.9894922116849914,0.0,0.1727787827143894,1.669010107925453,3.4031015377186664,0.6877771133820413,0.5044900181867349,3.8386545820212543,0.9923785318511887,0.0,3.5001792801225156,3.4623353794845695,0.05302174807186458,0.01539742443756785,0.39772285125391654,0.0,0.3758430942412346,1.8508596716092776,1.1888443447520065,0.4098047003260913,2.3216634459294396,1.0487587907474034,0.7767593132946686,2.8697262283590237,2.7702649059721614,0.6758659885775659,2.162051415029294,2.0500445212087324,1.3291073354243048,1.0557283089119507,3.256103777116345,4.7500449812441845
0158 OB-out Frmd7 Gaba_1,2.215305962848699,2.2238190075465205,1.3937282396082642,0.5779982212982292,1.1556151221592037,1.3731899043761036,0.5893727753795975,1.0575424426089814,0.9176826944468495,0.002535628152791129,0.17664086618754032,1.0771348411540154,6.187091882665167,0.48171362386370076,0.637686247884272,3.818355257103259,1.7322106474244767,0.09047358586101269,3.9319345302382733,3.4542809570630983,0.13434648140570676,0.02984890429510628,0.45965063967368874,0.0,0.6065033117515402,2.6043380206083566,1.3581507532089183,0.45340978437246693,2.521838831892664,0.6254043735499885,1.269006852467381,2.1604787853730065,2.554781369295664,0.878365212219045,2.2640424023534753,0.3837328785353528,1.803370844104865,1.2960306149652276,2.9886921737960948,4.390809236335257
0159 OB-out Frmd7 Gaba_2,2.35883262020418,0.5676823659874927,1.3923594836531015,0.5225436703912143,1.365712815865703,1.2831949310741206,0.5981338884638644,1.160555731017014,0.7255887426179031,0.016610329726646687,0.15667083126375045,1.2252780519682787,5.878678624383334,0.18883204295717437,0.5471829403405902,3.653804724243866,1.934558207413246,0.04596242246956661,3.6747621974725835,3.4664125563084394,0.22494965915022225,0.10901761000183807,0.44151366003628434,0.0,0.7839137055407995,3.3522715700083765,2.012069059788496,0.45080099215452696,2.274915765345782,0.6317651101912575,1.1577191287073596,2.281598122914632,2.7161532632235823,0.7104119465268891,2.080387014630197,0.2090616894864488,1.712768738845299,1.1181683101873288,2.5695321072107076,3.9245981347971948
0160 OB-out Frmd7 Gaba_3,2.2674974519379285,0.8290510469553422,1.1868708985192435,0.4246198182203332,0.8545424840888198,1.690602565298275,0.6755426051665325,0.9038576398577008,1.4942438067222128,0.03251327300558285,0.22103203072839853,1.666613788020854,4.7632695679761925,0.9716643849197699,0.8238862971870267,4.182709893401788,1.877747265660033,0.23120378474799955,4.4775660475906065,3.590542798139611,0.09715197037677376,0.0,0.7465983483256126,0.0,0.49394938653829146,1.7545276928921134,1.5321329540135908,0.6634200981685093,1.8329687434799817,0.6360389870040271,1.276531136765772,2.071717593134666,2.5248705537951723,1.4927238469221153,2.7558592071338577,0.36187921251569477,1.5667873766957496,1.0802338780189047,2.1837376915678686,4.6038410906889
0161 OB-mi Frmd7 Gaba_1,2.3831549892644053,0.9981676217186861,2.2596854398761756,1.0129994113004344,2.336834589120019,1.7683691471181018,1.071493666222755,2.128134892146833,1.5172998089642065,0.0,0.09406164234866878,1.0596010220616616,7.098144741183217,0.2958142222827468,1.0617801311948685,4.483062984510256,2.4003843855350575,0.021843086873255854,3.816360818578842,4.894397371919573,0.578121659018209,0.0,0.8568463817165644,0.0,0.5892552525634266,3.783179686619685,1.4817159515355887,1.0629439510027048,4.743329858233612,1.3558310791240387,1.95108746779921,3.722689033920363,3.3432150901632105,1.2307309027389302,3.7345261355273656,0.39140801109775974,2.71189272813438,2.517347976540973,4.226393569315709,5.34886290164704
0162 OB Dopa-Gaba_1,2.629106194613366,1.0218538064752434,2.238219716362447,0.7737205515804682,1.5489995374137906,1.5945870557754844,0.7950728813141196,2.1778273368236962,1.1071143683108537,0.0073830813890950866,0.11523279642037618,1.1823243406675825,3.650746879519919,0.49318896270109064,0.7051892520329139,4.537584061951167,1.764702261715184,0.049558211416283575,4.320600172216888,3.4981735806003407,0.2152849857589608,0.09504148003331332,0.7024669205454253,0.0,0.733840142326426,3.7064375686467916,1.6051926935851242,0.6539266556778878,3.5189645943028967,1.3515496241757767,1.6062321388743666,2.954074139923579,3.5197244567356076,1.0936874564133543,2.8998375118777737,2.1804690886032203,2.1481163531708316,3.638304622257666,3.8897366734634344,4.748997912726589
0163 OB Dopa-Gaba_2,2.1506560957355862,0.5946784171329182,1.613211820080022,0.5799007294284311,0.7768539562346829,1.1165820231103594,0.39135954486336677,1.1184383106839126,0.6874892362363779,0.0,0.03879695637210919,0.6096849805989842,4.555949976489802,0.22984532641757066,0.47360572693454234,3.0819468012281286,0.999060147886823,0.0,3.415509515507206,2.1541137057504836,0.4225610988155292,0.0,0.2462044339271108,0.0,0.2844521164134809,2.4067393290768764,0.9570825874425803,0.8314812198566024,2.4250883175309297,0.4819222681081978,1.2764866792472305,1.8474056796663125,1.9493665543331462,0.7563594860635745,2.06664022518571,0.9682567742220156,1.0802620140610226,1.640317112017589,3.3239574432373047,4.2318922607762035
0164 OB Dopa-Gaba_3,2.4346206893383617,0.3897721935325945,1.6288069469828002,0.28188386433561086,1.3729028231661085,0.9201864457466233,0.9919852673167914,1.935525591944305,0.7314066886901855,0.0,0.0,1.2796620516709878,0.9746527000212334,0.16927610316746672,0.47879760366090585,5.450770431840923,1.1391061729108785,0.0,4.364872146660174,3.3977593435368068,0.0,0.08095556581524056,0.513352266499694,0.0,0.0,2.8151817724738324,0.8529846567503163,0.8112131105342382,3.5281794373418243,0.8530738521629656,1.2531731430913362,3.140049484414114,3.218380484782474,0.8301922368331695,3.4423511263350366,3.7411289483728543,1.8021029418622945,1.3520890692589989,3.1727733410580057,4.962896528378339
0165 OB Dopa-Gaba_4,2.395988509274911,2.032767223275226,3.100479810134224,0.8667809686798981,1.9185597758362258,1.7878933816716291,0.808574258417323,2.613671016002047,1.664272111395131,0.0,0.34353521595830505,1.9416950232740762,4.972999365433402,0.5120590700619463,1.445858976115351,5.401845386062843,2.263378381729126,0.14592853145322937,5.211401303609212,3.867398016694663,0.04372901156328726,0.07621824223062267,0.775703495827274,0.0,0.9482702379641326,2.7228351226751357,2.0591606471849526,0.7584585106891134,3.452959126320438,1.6958307148753733,1.9189768321272256,4.684679985046387,3.930181057556816,2.2877129437266914,3.885533875313358,1.6899642391481262,2.6781024829201074,3.1379754301430522,4.0160048249839,5.796823674354
0166 OB-STR-CTX Inh IMN_1,1.9448687517672265,2.313055065984515,3.38293989928993,1.442447424227834,2.2759420394311665,3.6160259621734996,1.145974688213639,2.2149938731580168,0.7833134630095461,0.025775968589126626,0.388574362094045,1.987832799883381,3.1954293769466204,2.454455893514197,1.680554040526875,3.7770531010569166,1.8970226523917195,0.19107019549798615,5.17248556274161,4.761070133720041,0.04897172093684316,0.22292054461026953,0.8987219521103093,0.0,1.6224916953712483,1.970922200919955,2.3848278422906297,1.0380134611809282,3.9584914035820553,1.3027336667738032,1.535409952264453,3.77963003010949,5.561521334788723,3.1489005941137926,3.880782148468992,0.20524806882591154,3.228905816921731,2.2327383938234036,2.6870075604839467,5.685790487823674
0167 OB-STR-CTX Inh IMN_2,2.570964799584871,2.7804555527631103,1.6737084641005822,0.6120943451038018,0.9795380880736864,1.753614573163013,0.6318318687377206,1.0922788226835367,1.5679304581151665,0.004534398796035224,0.1318662651152444,2.9177189794156067,2.6710057730066805,0.9431397205627389,0.8837726989485826,4.906044833334101,1.2540628686051867,0.07868845802609305,4.176911337522456,3.058057915719819,0.02352976626693668,0.03233076582481559,0.5512057362556734,0.0,0.23539587030799514,1.7135357848479245,1.036663130688233,0.5056818959064379,2.163487462233725,0.7684164980513128,0.985552124013512,2.6117247142830347,3.5434041297583954,2.206772508287609,2.4789192117546017,1.0164969672561208,0.9685417702171147,1.2614503074981258,2.6620668725286407,4.365188312309951
0168 OB-STR-CTX Inh IMN_3,1.5660016019214955,1.773105206723669,1.5174723675700736,0.7383672790625915,1.1451588748961457,1.5682717570962832,0.5703281019393172,1.1364905378307175,1.10035775675022,0.0,0.2448929009203455,1.3151178261414362,2.4649904100777875,0.6660005491833354,0.752725160707183,4.377348464896821,1.1777803497413024,0.2434371829957001,4.346320210193171,2.254191478709534,0.026124418243881342,0.03583683277593411,0.5300112127949718,0.0,0.4579449648696939,1.0647750627778914,1.182767771935278,0.6196022212351323,1.8106751170885347,0.5767112067811557,0.9196883744971697,2.5844979347800714,3.3914589179578676,1.8435395065820186,2.5930818821416652,0.1982101753392577,1.5640101796280814,1.398049617614549,1.647991166866411,6.509954408157704
0169 OB-STR-CTX Inh IMN_4,1.661480162809365,0.9747409533410176,1.3902706324401564,0.5527440628213603,0.8955563064256724,1.6247069413644555,0.5314953396790218,0.86005605507071,1.237644091574815,0.0017521046373965966,0.08607363374563899,1.7915037590874372,2.391294602277505,0.5187793180455257,0.6537936087289866,4.234462650479191,1.1917908432057305,0.14390983655504938,4.55153829142125,2.4924522005293492,0.06657798729673789,0.0448182178457288,0.323805558637981,0.0,0.32529116895077004,1.2213798492711827,0.8973907192040534,0.49296462427090554,1.4340781550990405,0.40817414800616075,0.886174690549391,2.290564965592684,2.5879947488760426,1.7894338913207506,2.447021729428403,0.3938346939147824,0.9042393697874389,1.2145791628064901,2.0724401723076826,4.992945454416484
0170 OB-STR-CTX Inh IMN_5,2.2270489217979565,1.2248833594577653,1.2147399996008192,0.4570246200476374,1.3515932059713773,1.7828775207911218,0.38749281955616816,1.0663428977131844,1.9191729766981942,0.0,0.06901945918798447,2.319683501763003,2.2305593650255884,0.9718432277441025,0.6771406307816505,4.758141088698592,1.0077360474637576,0.11059361696243286,4.544705763459206,3.626806732799326,0.12375167650835854,0.06750862406832832,0.3685005136898586,0.0,0.23674417393548147,1.559698903134891,0.9314796190176692,0.6839316125426974,2.065302346433912,0.5601482561656407,0.8817072851317269,2.0699324597205435,2.6849899015256335,1.5838277850832259,2.2825421414205005,1.3700343210782324,1.0945412952985083,1.0878618018967765,2.5365010255149434,4.9977900407144
0171 OB-STR-CTX Inh IMN_6,3.398905799502418,3.7369382949102494,2.619323594229562,0.5880021594819569,1.0616990271068754,1.2994190851847331,0.29600379580543157,0.7396184376307896,1.3388416653587705,0.0,0.0,3.050371601468041,1.7015027545747303,0.6266570999508813,0.9969280560811361,2.987775961558024,0.9958457492646717,0.0,4.979572182609921,2.7168780054364885,0.0,0.0,0.6410259065173921,0.0,0.31708490280877977,2.339626221429734,1.7221344539097376,0.31708490280877977,2.108815011524019,0.3610661370413644,1.261048294249035,2.3252927235194614,2.662263552347819,1.6975339253743489,1.3249527840387254,1.9801280612037295,0.9990303629920596,1.000442141578311,1.9901022911071777,4.68834974652245
0172 OB-STR-CTX Inh IMN_7,2.207108646631241,2.48574298620224,3.306076303124428,0.9502500146627426,1.7227728068828583,1.245990663766861,0.5875663757324219,2.4568243622779846,2.1436897814273834,0.0,0.3776983916759491,1.8527343720197678,3.4902969300746918,1.2571998089551926,1.1362680345773697,5.7978176176548,0.9452978372573853,0.40714260935783386,4.9153942912817,4.153358623385429,0.0,0.0,1.1420599222183228,0.0,0.7457777857780457,2.1691925823688507,0.9393214881420135,1.2831318527460098,3.4441532492637634,0.9195871502161026,0.7535051107406616,2.6525807678699493,4.3596751391887665,2.2298934161663055,3.2663774490356445,0.5546399503946304,2.4612981528043747,1.7753862887620926,1.8077994734048843,6.802638068795204
0173 Vip Gaba_1,1.907819277015745,4.8993180765019515,2.4671605934106,0.616328026301931,1.398130551172209,1.8392188871339512,0.8237886031582274,1.635922012481733,1.5263473965093455,0.006928323575107327,0.03799921643839594,1.4598639567397804,2.264019595448989,0.49024516679655317,0.7744236439423889,4.152812363386631,1.2128687208807445,0.02098344570911077,4.5270694152530035,3.8746806892472425,2.7485465102619564,0.6711937214654321,0.7100920134116732,0.0,0.28512091233274467,2.1752648726297332,1.1242886324138701,0.9248266404749632,4.588760161202238,1.0088552095849843,1.462685219183347,2.6273543762458873,2.7776877296144673,1.1642701432309037,2.80258277866901,1.928925500729657,1.9708722293905,1.7720364951242478,3.994707047309014,5.384517281693913
0174 Vip Gaba_2,1.6271099270538356,4.340716925435642,2.6157210942116387,0.6653596955715253,1.3682222280318599,1.7258891771219658,0.8658688049182791,1.830017088006549,1.3894586307989945,0.006043460364934651,0.020884873278295513,1.256235064892343,1.5905284336694694,0.47393232343910874,0.7190227288080807,3.883015413918971,1.055516748879294,0.029270920444495207,4.250269614084381,3.8122173026230204,1.4546336793231462,0.12905302941277233,0.7199960352869251,0.0,0.37885748609352443,2.165905956044506,0.8577622098388271,0.8272611523259125,4.503883817525754,1.2514287857583442,1.3211933293818592,2.696150188145412,2.91876436357114,0.9742567936718568,3.0492965426002407,1.528764093903443,1.6983199039399102,3.047783983150422,3.8619297154521774,5.778778831762525
